label	text_a
1	Considering these results, the measurement of circulating <e1>sister chromatid cohesion</e1> level may contribute to assess a <e2>tumor</e2> progression in human lung tumor patients.
1	Tricho-hepato-enteric syndrome (SD/THE) and Multiple intestinal atresia with combined immune deficiency (<e1>regulation of signaling receptor activity</e1>-CID) are <e2>autosomal recessive</e2> disorders that present immunological and gastrointestinal features.
1	We expand the knowledge about <e1>protein localization to plasma membrane</e1> deficiency, describing a patient with the mild phenotype of TTC7A deficiency but presenting overlapping features of SD/THE and regulation of signaling receptor activity-CID: <e2>intestinal atresia</e2> and inflammatory bowel disease evocative of MIA-CID, but also dental abnormalities, huge forehead, liver abnormalities, autoimmune thyroiditis and hypogammaglobulinemia, evocative of SD/THE.
1	We expand the knowledge about <e1>protein localization to plasma membrane</e1> deficiency, describing a patient with the mild phenotype of TTC7A deficiency but presenting overlapping features of SD/THE and regulation of signaling receptor activity-CID: intestinal atresia and inflammatory bowel disease evocative of MIA-CID, but also dental abnormalities, huge forehead, <e2>liver abnormalities</e2>, autoimmune thyroiditis and hypogammaglobulinemia, evocative of SD/THE.
1	We expand the knowledge about <e1>protein localization to plasma membrane</e1> deficiency, describing a patient with the mild phenotype of TTC7A deficiency but presenting overlapping features of SD/THE and regulation of signaling receptor activity-CID: intestinal atresia and inflammatory bowel disease evocative of MIA-CID, but also dental abnormalities, huge forehead, liver abnormalities, autoimmune thyroiditis and <e2>hypogammaglobulinemia</e2>, evocative of SD/THE.
0	We expand the knowledge about protein localization to plasma membrane deficiency, describing a patient with the mild phenotype of TTC7A deficiency but presenting overlapping features of SD/THE and <e1>regulation of signaling receptor activity</e1>-CID: <e2>intestinal atresia</e2> and inflammatory bowel disease evocative of MIA-CID, but also dental abnormalities, huge forehead, liver abnormalities, autoimmune thyroiditis and hypogammaglobulinemia, evocative of SD/THE.
0	We expand the knowledge about protein localization to plasma membrane deficiency, describing a patient with the mild phenotype of TTC7A deficiency but presenting overlapping features of SD/THE and <e1>regulation of signaling receptor activity</e1>-CID: intestinal atresia and inflammatory bowel disease evocative of MIA-CID, but also dental abnormalities, huge forehead, liver abnormalities, autoimmune thyroiditis and <e2>hypogammaglobulinemia</e2>, evocative of SD/THE.
1	We identified novel <e1>phosphorylation</e1> fusions in a <e2>neuroblastoma</e2> (BEND5-ALK) and an astrocytoma (PPP1CB-ALK), novel protein phosphorylation fusions in an astrocytoma (BCAS1-BRAF) and a ganglioglioma (TMEM106B-BRAF), and a novel positive regulation of transcription, DNA-templated-smoothened signaling pathway fusion in a rhabdomyosarcoma.
1	We identified novel <e1>phosphorylation</e1> fusions in a neuroblastoma (BEND5-ALK) and an astrocytoma (PPP1CB-ALK), novel protein phosphorylation fusions in an astrocytoma (BCAS1-BRAF) and a ganglioglioma (TMEM106B-BRAF), and a novel positive regulation of transcription, DNA-templated-smoothened signaling pathway fusion in a <e2>rhabdomyosarcoma</e2>.
1	We identified novel phosphorylation fusions in a <e1>neuroblastoma</e1> (BEND5-ALK) and an astrocytoma (PPP1CB-ALK), novel protein phosphorylation fusions in an astrocytoma (BCAS1-BRAF) and a ganglioglioma (TMEM106B-BRAF), and a novel <e2>positive regulation of transcription, DNA-templated</e2>-smoothened signaling pathway fusion in a rhabdomyosarcoma.
1	We identified novel phosphorylation fusions in a neuroblastoma (BEND5-ALK) and an astrocytoma (PPP1CB-ALK), novel protein phosphorylation fusions in an astrocytoma (BCAS1-BRAF) and a ganglioglioma (TMEM106B-BRAF), and a novel <e1>positive regulation of transcription, DNA-templated</e1>-smoothened signaling pathway fusion in a <e2>rhabdomyosarcoma</e2>.
1	We identified novel phosphorylation fusions in a neuroblastoma (BEND5-ALK) and an astrocytoma (PPP1CB-ALK), novel protein phosphorylation fusions in an astrocytoma (BCAS1-BRAF) and a ganglioglioma (TMEM106B-BRAF), and a novel positive regulation of transcription, DNA-templated-<e1>smoothened signaling pathway</e1> fusion in a <e2>rhabdomyosarcoma</e2>.
1	A <e1>proteolysis</e1> inhibitor significantly inhibited cell invasion and migration in ALDOA-HIF-1 axis-induced lung <e2>cancer</e2>.
1	The <e1>regulation of cell shape</e1>-HIF-1 axis may provide a new therapeutic target for metastatic lung <e2>cancer</e2> treatment.
1	Chromosomal studies for Individual 1 identified an X-chromosome deletion due to a de novo pericentric inversion; the inversion breakpoint was associated with deletion of the 5'UTR of the <e1>protein deubiquitination</e1>, a gene which has been implicated in a syndromic <e2>intellectual disability</e2> affecting females.
1	Haploinsufficiency of <e1>protein deubiquitination</e1> in females has been associated with ID and congenital malformations that include heart defects, scoliosis, dental abnormalities, anal atresia, <e2>polydactyly</e2>, Dandy Walker malformation and hypoplastic corpus callosum.
1	Haploinsufficiency of <e1>protein deubiquitination</e1> in females has been associated with ID and congenital malformations that include heart defects, scoliosis, <e2>dental abnormalities</e2>, anal atresia, polydactyly, Dandy Walker malformation and hypoplastic corpus callosum.
1	Haploinsufficiency of <e1>protein deubiquitination</e1> in females has been associated with ID and congenital malformations that include heart defects, scoliosis, dental abnormalities, <e2>anal atresia</e2>, polydactyly, Dandy Walker malformation and hypoplastic corpus callosum.
1	We present the cloning and characterization of a novel gene, <e1>microvillus organization</e1> (Cancer related gene-Liver 2), which displays high expression in murine and human <e2>hepatocellular carcinoma</e2>s.
1	Using in situ hybridization, we show that <e1>microvillus organization</e1> mRNA levels are increased early during the development of liver <e2>tumors</e2> in C3H/HeJ epidermis development, and that in normal tissues CRG-L2 mRNA is restricted to the murine testis and human placenta.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, <e1>cerebral cortex development</e1> and protein complex oligomerization, resulting in disorders involving skeletal abnormalities, <e2>intellectual disability</e2>, speech impairment and developmental delay.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, <e1>cerebral cortex development</e1> and protein complex oligomerization, resulting in disorders involving <e2>skeletal abnormalities</e2>, intellectual disability, speech impairment and developmental delay.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, <e1>cerebral cortex development</e1> and protein complex oligomerization, resulting in disorders involving skeletal abnormalities, intellectual disability, <e2>speech impairment</e2> and developmental delay.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, <e1>cerebral cortex development</e1> and protein complex oligomerization, resulting in disorders involving skeletal abnormalities, intellectual disability, speech impairment and <e2>developmental delay</e2>.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, cerebral cortex development and <e1>protein complex oligomerization</e1>, resulting in disorders involving skeletal abnormalities, <e2>intellectual disability</e2>, speech impairment and developmental delay.
1	Mutations have previously been reported in several members of the TRAPP complex of proteins, including regulation of transcription, DNA-templated, cerebral cortex development and <e1>protein complex oligomerization</e1>, resulting in disorders involving skeletal abnormalities, intellectual disability, <e2>speech impairment</e2> and developmental delay.
1	Through biological and in silico analyses, our study suggests an association between <e1>protein localization to nucleus</e1>/response to ionizing radiation mutations and <e2>cardiovascular malformations</e2>, SIX1/EYA1 mutations might be partially responsible for CTDs.
1	Through biological and in silico analyses, our study suggests an association between protein localization to nucleus/<e1>response to ionizing radiation</e1> mutations and <e2>cardiovascular malformations</e2>, SIX1/EYA1 mutations might be partially responsible for CTDs.
1	The pattern of inheritance is <e1>autosomal recessive</e1>, and a causative mutation is evident in the <e2>protein dephosphorylation</e2> gene.
